task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,12,19,1,0,11,7,11,7,0,1,12,19,1.000000
1,0,1,10,17,18,0,9,7,9,7,0,1,10,17,1.000000
2,1,2,3,15,25,0,1,12,1,12,0,1,2,14,1.000000
3,1,2,3,26,10,0,1,23,1,23,0,1,2,25,1.000000
4,2,3,6,30,5,0,3,24,3,24,0,1,4,28,1.000000
5,2,3,5,18,3,0,2,13,2,13,0,1,3,16,1.000000
6,3,4,12,25,14,1,6,13,8,13,0,1,9,22,1.000000
7,3,4,14,29,0,0,10,14,10,14,1,1,11,26,1.000000
8,4,5,11,31,48,0,6,20,6,20,0,1,7,27,1.000000
9,4,5,5,41,22,0,0,35,0,35,1,1,1,37,1.000000
10,5,6,12,40,14,0,6,28,6,28,0,1,7,35,1.000000
11,5,6,8,30,15,1,1,22,2,22,0,1,3,25,1.000000
12,6,7,9,27,15,0,2,15,2,17,1,1,3,21,1.133333
13,6,7,7,38,37,0,0,31,0,31,0,1,1,32,1.000000
14,7,8,23,42,26,1,9,19,15,19,0,1,16,35,1.000000
15,7,8,15,36,17,0,7,18,7,20,1,1,8,29,1.111111
16,8,9,14,28,11,0,5,14,5,14,0,1,6,20,1.000000
17,8,9,17,36,23,0,8,19,8,19,0,1,9,28,1.000000
18,9,10,10,18,29,0,0,8,0,8,0,1,1,9,1.000000
19,9,10,12,41,16,0,2,27,2,29,0,1,3,32,1.074074
20,10,11,16,34,36,0,5,18,5,18,0,1,6,24,1.000000
21,10,11,20,36,32,0,9,16,9,16,0,1,10,26,1.000000
22,11,12,20,33,20,0,8,13,8,13,0,1,9,22,1.000000
23,11,12,31,42,31,5,12,9,19,11,0,1,20,31,1.222222
24,12,13,16,30,28,1,9,12,3,14,0,1,4,18,1.166667
25,12,13,15,39,7,0,2,24,2,24,0,1,3,27,1.000000
26,13,14,15,22,41,0,1,7,1,7,0,1,2,9,1.000000
27,13,14,19,35,38,1,7,14,5,16,0,1,6,22,1.142857
28,14,15,16,30,47,0,1,13,1,13,1,1,2,16,1.000000
29,14,15,20,27,45,0,5,7,5,7,0,1,6,13,1.000000
30,15,16,20,44,6,0,4,24,4,24,0,1,5,29,1.000000
31,15,16,18,21,31,0,2,3,2,3,0,1,3,6,1.000000
32,16,17,19,27,34,0,2,8,2,8,0,1,3,11,1.000000
33,16,17,29,42,9,0,12,12,12,12,1,1,13,26,1.000000
34,17,18,18,35,25,0,0,17,0,17,0,1,1,18,1.000000
35,17,18,21,37,2,1,13,16,3,16,0,1,4,20,1.000000
36,18,19,32,45,38,1,6,13,13,13,0,1,14,27,1.000000
37,18,19,29,43,12,0,10,13,10,13,1,1,11,25,1.000000
38,19,20,22,39,38,0,2,17,2,17,0,1,3,20,1.000000
39,19,20,25,41,33,0,5,15,5,15,1,1,6,22,1.000000
40,20,21,22,33,30,0,1,11,1,11,0,1,2,13,1.000000
41,20,21,28,45,13,0,7,15,7,17,0,1,8,25,1.133333
42,21,22,35,56,2,0,11,21,13,21,0,1,14,35,1.000000
43,21,22,35,69,3,5,18,28,13,34,0,1,14,48,1.214286
44,22,23,24,32,8,0,1,8,1,8,0,1,2,10,1.000000
45,22,23,30,51,18,0,7,15,7,21,0,1,8,29,1.400000
46,23,24,24,48,43,0,0,24,0,24,0,1,1,25,1.000000
47,23,24,34,63,41,0,10,27,10,29,0,1,11,40,1.074074
48,24,25,33,62,24,3,13,21,8,29,0,1,9,38,1.380952
49,24,25,33,52,3,3,3,18,8,18,1,1,9,28,1.000000
50,25,26,43,72,27,3,14,27,15,29,2,1,18,47,1.074074
51,25,26,38,51,31,1,9,9,12,13,0,1,13,26,1.444444
52,26,27,45,57,10,6,18,12,18,12,0,1,19,31,1.000000
53,26,27,38,51,4,4,10,13,10,13,1,1,12,25,1.000000
54,27,28,44,74,10,2,16,30,16,30,0,1,17,47,1.000000
55,27,28,39,73,46,1,3,32,11,34,0,1,12,46,1.062500
56,28,29,32,38,34,0,3,6,3,6,0,1,4,10,1.000000
57,28,29,31,53,31,0,2,20,2,22,0,1,3,25,1.100000
58,29,30,35,37,4,1,3,2,5,2,0,1,6,8,1.000000
59,29,30,32,50,21,0,2,18,2,18,0,1,3,21,1.000000
60,30,31,37,57,46,3,3,20,6,20,0,1,7,27,1.000000
