task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,12,26,0,0,11,0,11,0,1,1,12,1.000000
1,0,1,1,26,58,0,0,25,0,25,0,1,1,26,1.000000
2,1,2,5,14,33,0,3,9,3,9,0,1,4,13,1.000000
3,1,2,2,30,8,0,0,28,0,28,0,1,1,29,1.000000
4,2,3,14,36,29,1,8,12,11,22,0,1,12,34,1.833333
5,2,3,3,24,35,0,0,21,0,21,0,1,1,22,1.000000
6,3,4,11,30,14,2,7,19,7,19,0,1,8,27,1.000000
7,3,4,16,45,79,1,7,25,12,29,0,1,13,42,1.160000
8,4,5,10,30,13,2,5,19,5,19,1,1,6,26,1.000000
9,4,5,6,22,25,1,4,16,1,16,0,1,2,18,1.000000
10,5,6,19,32,47,5,7,13,13,13,0,1,14,27,1.000000
11,5,6,11,16,63,0,5,4,5,4,1,1,6,11,1.000000
12,6,7,12,41,52,0,5,27,5,29,0,1,6,35,1.074074
13,6,7,8,36,49,0,1,27,1,27,1,1,2,30,1.000000
14,7,8,12,30,79,0,4,12,4,16,2,1,5,23,1.333333
15,7,8,9,32,21,0,1,21,1,23,0,1,2,25,1.095238
16,8,9,17,29,30,3,9,12,8,12,0,1,9,21,1.000000
17,8,9,21,25,40,3,9,4,11,4,1,1,13,17,1.000000
18,9,10,17,33,20,0,7,16,7,16,0,1,8,24,1.000000
19,9,10,16,32,51,3,8,14,6,16,0,1,7,23,1.142857
20,10,11,17,43,47,2,5,26,6,26,0,1,7,33,1.000000
21,10,11,14,37,30,2,3,12,3,22,1,1,4,27,1.833333
22,11,12,13,34,16,0,1,21,1,21,0,1,2,23,1.000000
23,11,12,14,43,53,0,2,28,2,28,1,1,3,32,1.000000
24,12,13,20,27,77,0,6,5,6,7,1,1,8,15,1.400000
