task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,1,21,51,0,0,4,-1,-1,-1,20,0,20,0,0,0,1,1,21,1.000000
1,0,1,29,46,40,6,12,3,4,0.000000,0.000000,14,28,16,0,1,1,1,29,46,1.142857
2,1,2,12,34,14,1,8,3,3,0.000000,0.000000,22,10,22,0,0,0,1,11,33,1.000000
3,1,2,8,9,20,0,6,3,4,0.000000,0.000000,1,6,1,0,0,0,1,7,8,1.000000
4,2,3,12,20,13,0,9,3,3,0.000000,0.000000,7,9,7,0,1,1,1,10,18,1.000000
5,2,3,4,15,14,0,1,3,3,0.000000,0.000000,9,1,11,0,0,0,1,2,13,1.222222
6,3,4,12,40,25,1,4,3,3,0.000000,0.000000,20,7,28,1,0,1,1,9,37,1.400000
7,3,4,8,18,24,1,6,3,4,0.000000,0.000000,10,4,10,0,0,0,1,5,15,1.000000
8,4,5,5,21,33,0,0,4,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
9,4,5,8,24,29,1,4,3,4,0.000000,0.000000,14,3,16,0,0,0,1,4,20,1.142857
10,5,6,12,31,56,0,6,3,4,0.000000,0.000000,19,6,19,0,0,0,1,7,26,1.000000
11,5,6,19,43,79,0,11,3,3,0.000000,0.000000,14,13,24,0,0,0,1,14,38,1.714286
12,6,7,9,36,36,0,2,4,4,0.000000,0.000000,27,2,27,0,0,0,1,3,30,1.000000
13,6,7,7,35,58,0,0,4,-1,-1.000000,-1.000000,28,0,28,0,0,0,1,1,29,1.000000
14,7,8,10,20,37,0,2,3,4,0.000000,0.000000,10,2,10,0,0,0,1,3,13,1.000000
15,7,8,8,30,27,0,0,4,-1,-1.000000,-1.000000,22,0,22,0,0,0,1,1,23,1.000000
16,8,9,9,19,62,0,0,4,-1,-1.000000,-1.000000,10,0,10,0,0,0,1,1,11,1.000000
17,8,9,9,26,40,0,0,3,-1,-1.000000,-1.000000,17,0,17,0,0,0,1,1,18,1.000000
18,9,10,14,27,20,0,4,3,4,0.000000,0.000000,13,4,13,0,0,0,1,5,18,1.000000
19,9,10,11,45,35,0,1,4,4,0.000000,0.000000,32,1,34,0,0,0,1,2,36,1.062500
20,10,11,18,33,6,0,6,3,3,0.000000,0.000000,15,6,15,1,0,1,1,8,23,1.000000
21,10,11,15,30,46,0,4,3,4,0.000000,0.000000,15,4,15,0,0,0,1,5,20,1.000000
22,11,12,12,18,26,0,0,4,-1,-1.000000,-1.000000,6,0,6,0,0,0,1,1,7,1.000000
23,11,12,13,43,30,0,1,3,3,1.000000,1.000000,27,1,29,0,1,1,1,2,32,1.074074
24,12,13,16,19,21,0,3,3,4,0.000000,1.000000,2,3,2,0,1,1,1,4,7,1.000000
25,12,13,26,33,12,6,14,3,3,0.000000,1.000000,4,13,4,0,3,3,1,14,21,1.000000
26,13,14,17,37,23,0,3,4,4,0.000000,0.000000,20,3,20,0,0,0,1,4,24,1.000000
