task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,service_shortest_distance,empty_distance,loaded_distance,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,12,19,1,0,11,7,11,7,0,1,12,19,1.000000
1,0,1,10,17,18,0,9,7,9,7,0,1,10,17,1.000000
2,1,2,3,15,25,0,1,12,1,12,0,1,2,14,1.000000
3,1,2,3,26,10,0,1,23,1,23,0,1,2,25,1.000000
4,2,3,6,30,5,0,3,24,3,24,0,1,4,28,1.000000
5,2,3,5,18,3,0,2,13,2,13,0,1,3,16,1.000000
6,3,4,12,25,14,1,6,13,8,13,0,1,9,22,1.000000
7,3,4,14,32,0,0,10,14,10,18,0,1,11,29,1.285714
8,4,5,11,31,48,0,6,20,6,20,0,1,7,27,1.000000
9,4,5,5,40,22,0,0,35,0,35,0,1,1,36,1.000000
10,5,6,12,43,14,0,6,28,6,30,1,1,7,38,1.071429
11,5,6,8,30,15,1,1,22,2,22,0,1,3,25,1.000000
12,6,7,9,24,15,0,2,15,2,15,0,1,3,18,1.000000
13,6,7,7,38,37,0,0,31,0,31,0,1,1,32,1.000000
14,7,8,23,45,26,1,9,19,15,21,1,1,16,38,1.105263
15,7,8,15,33,17,0,7,18,7,18,0,1,8,26,1.000000
16,8,9,13,27,11,0,4,14,4,14,0,1,5,19,1.000000
17,8,9,17,42,23,0,8,19,8,23,2,1,9,34,1.210526
18,9,10,10,18,29,0,0,8,0,8,0,1,1,9,1.000000
19,9,10,12,39,16,0,2,27,2,27,0,1,3,30,1.000000
20,10,11,16,34,36,0,5,18,5,18,0,1,6,24,1.000000
21,10,11,20,38,32,0,9,16,9,18,0,1,10,28,1.125000
22,11,12,20,33,20,0,8,13,8,13,0,1,9,22,1.000000
23,11,12,35,44,31,8,12,9,22,9,1,1,24,33,1.000000
24,12,13,16,37,28,1,9,12,3,20,1,1,4,25,1.666667
25,12,13,15,39,7,0,2,24,2,24,0,1,3,27,1.000000
26,13,14,15,22,41,0,1,7,1,7,0,1,2,9,1.000000
27,13,14,19,35,38,1,7,14,5,16,0,1,6,22,1.142857
28,14,15,16,29,47,0,1,13,1,13,0,1,2,15,1.000000
29,14,15,20,27,45,0,5,7,5,7,0,1,6,13,1.000000
30,15,16,20,48,6,0,4,24,4,28,0,1,5,33,1.166667
31,15,16,18,21,31,0,2,3,2,3,0,1,3,6,1.000000
32,16,17,20,28,34,0,3,8,3,8,0,1,4,12,1.000000
33,16,17,29,42,9,0,12,12,12,12,1,1,13,26,1.000000
34,17,18,18,37,25,0,0,17,0,19,0,1,1,20,1.117647
35,17,18,21,37,2,1,13,16,3,16,0,1,4,20,1.000000
36,18,19,32,45,38,1,6,13,13,13,0,1,14,27,1.000000
37,18,19,29,42,12,0,10,13,10,13,0,1,11,24,1.000000
38,19,20,22,39,38,0,2,17,2,17,0,1,3,20,1.000000
39,19,20,25,40,33,0,5,15,5,15,0,1,6,21,1.000000
40,20,21,22,33,30,0,1,11,1,11,0,1,2,13,1.000000
41,20,21,28,43,13,0,7,15,7,15,0,1,8,23,1.000000
42,21,22,35,57,2,0,11,21,13,21,1,1,14,36,1.000000
43,21,22,61,96,3,3,18,28,23,34,1,1,40,75,1.214286
44,22,23,24,33,8,0,1,8,1,8,1,1,2,11,1.000000
45,22,23,30,47,18,0,7,15,7,17,0,1,8,25,1.133333
46,23,24,24,48,43,0,0,24,0,24,0,1,1,25,1.000000
47,23,24,34,64,41,0,10,27,10,29,1,1,11,41,1.074074
48,24,25,38,59,3,3,8,21,13,21,0,1,14,35,1.000000
49,24,25,28,50,24,1,8,18,3,20,2,1,4,26,1.111111
50,25,26,42,71,27,5,14,27,13,29,1,1,17,46,1.074074
51,25,26,37,46,31,1,9,9,11,9,0,1,12,21,1.000000
52,26,27,27,39,15,0,0,12,0,12,0,1,1,13,1.000000
53,26,27,39,52,4,0,12,13,12,13,0,1,13,26,1.000000
54,27,28,42,76,21,4,9,30,14,34,0,1,15,49,1.133333
55,27,28,35,67,46,2,3,32,7,32,0,1,8,40,1.000000
56,28,29,31,37,34,1,4,6,2,6,0,1,3,9,1.000000
57,28,29,31,51,31,0,2,20,2,20,0,1,3,23,1.000000
58,29,30,32,34,47,0,2,2,2,2,0,1,3,5,1.000000
59,29,30,34,52,21,2,4,18,4,18,0,1,5,23,1.000000
60,30,31,34,54,46,0,3,20,3,20,0,1,4,24,1.000000
