task_id,revealed_at,first_assigned_at,picked_up_at,completed_at,first_agent,reassignments,pickup_distance_at_assignment,pickup_local_degree,first_hop_local_degree,first_hop_opposing_flow,first_hop_vertex_flow,service_shortest_distance,empty_distance,loaded_distance,empty_wait_steps,loaded_wait_steps,active_wait_steps,assignment_wait,pickup_wait,completion_time,loaded_detour_ratio
0,0,1,4,45,16,0,3,3,4,0,0,39,3,41,0,0,0,1,4,45,1.051282
1,0,1,15,41,14,1,9,3,3,0.000000,0.000000,24,14,26,0,0,0,1,15,41,1.083333
2,1,2,7,16,29,0,5,3,4,0.000000,0.000000,9,5,9,0,0,0,1,6,15,1.000000
3,1,2,13,29,51,1,9,3,3,0.000000,0.000000,16,11,16,0,0,0,1,12,28,1.000000
4,2,3,3,42,7,0,0,3,-1,-1.000000,-1.000000,39,0,39,0,0,0,1,1,40,1.000000
5,2,3,8,22,30,0,5,3,3,0.000000,0.000000,14,5,14,0,0,0,1,6,20,1.000000
6,3,4,7,16,37,0,3,3,4,0.000000,0.000000,9,3,9,0,0,0,1,4,13,1.000000
7,3,4,10,20,51,0,6,3,3,0.000000,0.000000,10,6,10,0,0,0,1,7,17,1.000000
8,4,5,13,25,46,0,8,3,4,0.000000,0.000000,12,8,12,0,0,0,1,9,21,1.000000
9,4,5,6,16,34,0,1,4,4,0.000000,0.000000,10,1,10,0,0,0,1,2,12,1.000000
10,5,6,15,22,44,0,9,3,4,0.000000,0.000000,7,9,7,0,0,0,1,10,17,1.000000
11,5,6,9,21,14,0,3,3,3,0.000000,0.000000,12,3,12,0,0,0,1,4,16,1.000000
12,6,7,7,8,20,0,0,4,-1,-1.000000,-1.000000,1,0,1,0,0,0,1,1,2,1.000000
13,6,7,7,43,54,0,0,4,-1,-1.000000,-1.000000,36,0,36,0,0,0,1,1,37,1.000000
14,7,8,29,48,33,2,12,3,4,0.000000,0.000000,13,20,19,1,0,1,1,22,41,1.461538
15,7,8,14,30,63,0,6,3,4,0.000000,0.000000,16,6,16,0,0,0,1,7,23,1.000000
16,8,9,14,24,56,0,5,3,4,0.000000,0.000000,8,5,10,0,0,0,1,6,16,1.250000
17,8,9,9,40,2,0,0,4,-1,-1.000000,-1.000000,30,0,30,0,1,1,1,1,32,1.000000
18,9,10,10,26,11,0,0,3,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
19,9,10,20,36,40,0,10,3,3,0.000000,0.000000,16,10,16,0,0,0,1,11,27,1.000000
20,10,11,21,34,36,2,13,3,4,0.000000,0.000000,13,9,13,1,0,1,1,11,24,1.000000
21,10,11,11,13,26,0,0,4,-1,-1.000000,-1.000000,2,0,2,0,0,0,1,1,3,1.000000
22,11,12,14,19,36,0,2,4,4,0.000000,0.000000,5,2,5,0,0,0,1,3,8,1.000000
23,11,12,12,28,8,0,0,3,-1,-1.000000,-1.000000,16,0,16,0,0,0,1,1,17,1.000000
24,12,13,16,32,49,0,3,4,4,0.000000,0.000000,16,3,16,0,0,0,1,4,20,1.000000
25,12,13,13,32,38,0,0,4,-1,-1.000000,-1.000000,18,0,18,0,1,1,1,1,20,1.000000
26,13,14,15,24,28,0,1,4,4,0.000000,1.000000,9,1,9,0,0,0,1,2,11,1.000000
27,13,14,19,32,52,1,5,3,4,0.000000,0.000000,13,5,13,0,0,0,1,6,19,1.000000
